step,x,y,v,delta,cross_err
3501,75.300039,53.412828,15.0000,0.033829,0.144053
3502,75.546306,54.121244,15.0000,0.033824,0.144176
3503,75.785902,54.831943,15.0000,0.031494,0.144289
3504,76.018807,55.544863,15.0000,0.034363,0.144422
3505,76.245465,56.259794,15.0000,0.034055,0.144074
3506,76.465285,56.976857,15.0000,0.034037,0.143845
3507,76.678310,57.695968,15.0000,0.034001,0.143669
3508,76.884524,58.417061,15.0000,0.033971,0.143543
3509,77.083916,59.140071,15.0000,0.033946,0.143459
3510,77.276474,59.864930,15.0000,0.033925,0.143412
3511,77.462185,60.591574,15.0000,0.033906,0.143395
3512,77.641039,61.319936,15.0000,0.033890,0.143406
3513,77.813021,62.049952,15.0000,0.033877,0.143438
3514,77.978122,62.781554,15.0000,0.033866,0.143491
3515,78.136327,63.514678,15.0000,0.033856,0.143560
3516,78.287627,64.249258,15.0000,0.033847,0.143643
3517,78.432009,64.985230,15.0000,0.033840,0.143738
3518,78.569463,65.722526,15.0000,0.033834,0.143843
3519,78.699977,66.461083,15.0000,0.033829,0.143958
3520,78.823542,67.200834,15.0000,0.033825,0.144080
3521,78.940148,67.941714,15.0000,0.033821,0.144209
3522,79.049784,68.683657,15.0000,0.031491,0.144326
3523,79.152443,69.426598,15.0000,0.034360,0.144464
3524,79.248597,70.170409,15.0000,0.034052,0.144120
3525,79.337644,70.915104,15.0000,0.034035,0.143894
3526,79.419641,71.660608,15.0000,0.033999,0.143721
3527,79.494583,72.406855,15.0000,0.033970,0.143597
3528,79.562472,73.153776,15.0000,0.033945,0.143516
3529,79.623307,73.901304,15.0000,0.033923,0.143470
3530,79.677089,74.649374,15.0000,0.033905,0.143455
3531,79.723816,75.397917,15.0000,0.033890,0.143467
3532,79.763488,76.146867,15.0000,0.033876,0.143501
3533,79.796106,76.896157,15.0000,0.033865,0.143554
3534,79.821668,77.645721,15.0000,0.033855,0.143623
3535,79.840176,78.395493,15.0000,0.033847,0.143707
3536,79.851630,79.145405,15.0000,0.033840,0.143803
3537,79.856029,79.895392,15.0000,0.033834,0.143909
3538,79.853376,80.645388,15.0000,0.033829,0.144024
3539,79.843672,81.395325,15.0000,0.033824,0.144147
3540,79.826919,82.145138,15.0000,0.033821,0.144276
3541,79.803119,82.894760,15.0000,0.031491,0.144393
3542,79.772274,83.644126,15.0000,0.034360,0.144530
3543,79.734874,84.393192,15.0000,0.034052,0.144187
3544,79.690323,85.141868,15.0000,0.034035,0.143961
3545,79.638690,85.890089,15.0000,0.033999,0.143788
3546,79.579983,86.637787,15.0000,0.033970,0.143665
3547,79.514215,87.384898,15.0000,0.033945,0.143583
3548,79.441396,88.131355,15.0000,0.033923,0.143538
3549,79.361541,88.877091,15.0000,0.033905,0.143523
3550,79.274659,89.622042,15.0000,0.033890,0.143534
3551,79.180762,90.366141,15.0000,0.033876,0.143568
3552,79.079862,91.109323,15.0000,0.033865,0.143622
3553,78.971970,91.851522,15.0000,0.033855,0.143691
3554,78.857099,92.592673,15.0000,0.033847,0.143775
3555,78.735260,93.332710,15.0000,0.033840,0.143871
3556,78.606467,94.071569,15.0000,0.033834,0.143977
3557,78.470731,94.809184,15.0000,0.033829,0.144092
3558,78.328066,95.545490,15.0000,0.033825,0.144214
3559,78.178486,96.280423,15.0000,0.031494,0.144327
3560,78.022005,97.013917,15.0000,0.034363,0.144460
3561,77.859111,97.746013,15.0000,0.034055,0.144113
3562,77.689234,98.476521,15.0000,0.034037,0.143883
3563,77.512451,99.205389,15.0000,0.034001,0.143707
3564,77.328782,99.932552,15.0000,0.033971,0.143581
3565,77.138252,100.657947,15.0000,0.033946,0.143497
3566,76.940882,101.381511,15.0000,0.033925,0.143450
3567,76.736695,102.103181,15.0000,0.033906,0.143434
3568,76.525715,102.822894,15.0000,0.033890,0.143444
3569,76.307963,103.540588,15.0000,0.033877,0.143477
3570,76.083461,104.256199,15.0000,0.033866,0.143529
3571,75.852233,104.969665,15.0000,0.033856,0.143598
3572,75.614301,105.680923,15.0000,0.033847,0.143681
3573,75.369688,106.389912,15.0000,0.033840,0.143776
3574,75.118418,107.096568,15.0000,0.033834,0.143882
3575,74.860514,107.800830,15.0000,0.033829,0.143996
3576,74.595999,108.502637,15.0000,0.033825,0.144118
3577,74.324899,109.201925,15.0000,0.033821,0.144247
3578,74.047239,109.898635,15.0000,0.031491,0.144364
3579,73.763042,110.592705,15.0000,0.034360,0.144502
3580,73.472784,111.284261,15.0000,0.034052,0.144158
3581,73.175935,111.973014,15.0000,0.034035,0.143932
3582,72.872582,112.658927,15.0000,0.033999,0.143759
3583,72.562756,113.341941,15.0000,0.033970,0.143635
3584,72.246491,114.021997,15.0000,0.033945,0.143554
3585,71.923820,114.699037,15.0000,0.033923,0.143508
3586,71.594778,115.373004,15.0000,0.033905,0.143493
3587,71.259396,116.043839,15.0000,0.033890,0.143505
3588,70.917710,116.711484,15.0000,0.033876,0.143539
3589,70.569751,117.375882,15.0000,0.033865,0.143592
3590,70.215553,118.036975,15.0000,0.033855,0.143661
3591,69.855150,118.694706,15.0000,0.033847,0.143745
3592,69.488575,119.349017,15.0000,0.033840,0.143841
3593,69.115862,119.999851,15.0000,0.033834,0.143947
3594,68.737045,120.647151,15.0000,0.033829,0.144062
3595,68.352159,121.290862,15.0000,0.033825,0.144184
3596,67.961240,121.930925,15.0000,0.031494,0.144297
3597,67.564321,122.567287,15.0000,0.034363,0.144430
3598,67.161849,123.200150,15.0000,0.034055,0.144083
3599,66.753352,123.829141,15.0000,0.034037,0.143853
3600,66.338921,124.454239,15.0000,0.034001,0.143677
3601,65.918596,125.075389,15.0000,0.033971,0.143551
3602,65.492421,125.692539,15.0000,0.033946,0.143468
3603,65.060439,126.305640,15.0000,0.033925,0.143420
3604,64.622694,126.914638,15.0000,0.033906,0.143404
3605,64.179226,127.519482,15.0000,0.033890,0.143414
3606,63.730080,128.120121,15.0000,0.033877,0.143447
3607,63.275297,128.716504,15.0000,0.033866,0.143499
3608,62.814920,129.308579,15.0000,0.033856,0.143568
3609,62.348992,129.896296,15.0000,0.033847,0.143651
3610,61.877555,130.479603,15.0000,0.033840,0.143746
3611,61.400652,131.058450,15.0000,0.033834,0.143852
3612,60.918328,131.632787,15.0000,0.033829,0.143966
3613,60.430625,132.202564,15.0000,0.033825,0.144089
3614,59.937587,132.767731,15.0000,0.033821,0.144217
3615,59.439259,133.328239,15.0000,0.031491,0.144335
3616,58.935685,133.884039,15.0000,0.034360,0.144472
3617,58.427268,134.435411,15.0000,0.034052,0.144129
3618,57.913608,134.981904,15.0000,0.034035,0.143902
3619,57.394801,135.523512,15.0000,0.033999,0.143729
3620,56.870894,136.060188,15.0000,0.033970,0.143606
3621,56.341941,136.591891,15.0000,0.033945,0.143524
3622,55.807991,137.118577,15.0000,0.033923,0.143479
3623,55.269098,137.640204,15.0000,0.033905,0.143464
3624,54.725311,138.156727,15.0000,0.033890,0.143475
3625,54.176682,138.668104,15.0000,0.033876,0.143509
3626,53.623262,139.174291,15.0000,0.033865,0.143562
3627,53.065101,139.675247,15.0000,0.033855,0.143632
3628,52.502251,140.170928,15.0000,0.033847,0.143716
3629,51.934762,140.661291,15.0000,0.033840,0.143811
3630,51.362686,141.146296,15.0000,0.033834,0.143918
3631,50.786075,141.625899,15.0000,0.033829,0.144032
3632,50.204981,142.100061,15.0000,0.033824,0.144155
3633,49.619454,142.568738,15.0000,0.033821,0.144284
3634,49.029548,143.031892,15.0000,0.031491,0.144401
3635,48.435316,143.489481,15.0000,0.034360,0.144539
3636,47.837102,143.941853,15.0000,0.034052,0.144195
3637,47.234597,144.388493,15.0000,0.034035,0.143969
3638,46.627892,144.829411,15.0000,0.033999,0.143796
3639,46.017044,145.264572,15.0000,0.033970,0.143673
3640,45.402112,145.693942,15.0000,0.033945,0.143592
3641,44.783154,146.117488,15.0000,0.033923,0.143546
3642,44.160229,146.535177,15.0000,0.033905,0.143531
3643,43.533394,146.946975,15.0000,0.033890,0.143543
3644,42.902707,147.352850,15.0000,0.033876,0.143577
3645,42.268225,147.752766,15.0000,0.033865,0.143630
3646,41.630008,148.146693,15.0000,0.033855,0.143700
3647,40.988111,148.534596,15.0000,0.033847,0.143783
3648,40.342594,148.916443,15.0000,0.033840,0.143879
3649,39.693513,149.292202,15.0000,0.033834,0.143985
3650,39.040928,149.661841,15.0000,0.033829,0.144100
3651,38.384897,150.025328,15.0000,0.033825,0.144223
3652,37.725478,150.382632,15.0000,0.031494,0.144335
3653,37.062729,150.733722,15.0000,0.034363,0.144468
3654,36.396933,151.078999,15.0000,0.034055,0.144121
3655,35.727871,151.417902,15.0000,0.034037,0.143891
3656,35.055632,151.750459,15.0000,0.034001,0.143715
3657,34.380277,152.076643,15.0000,0.033971,0.143589
3658,33.701870,152.396431,15.0000,0.033946,0.143506
3659,33.020475,152.709801,15.0000,0.033925,0.143458
3660,32.336154,153.016730,15.0000,0.033906,0.143442
3661,31.648971,153.317194,15.0000,0.033890,0.143452
3662,30.958986,153.611170,15.0000,0.033877,0.143485
3663,30.266264,153.898635,15.0000,0.033866,0.143537
3664,29.570867,154.179566,15.0000,0.033856,0.143606
3665,28.872856,154.453940,15.0000,0.033847,0.143689
3666,28.172296,154.721736,15.0000,0.033840,0.143784
3667,27.469247,154.982931,15.0000,0.033834,0.143890
3668,26.763773,155.237503,15.0000,0.033829,0.144004
3669,26.055937,155.485430,15.0000,0.033825,0.144127
3670,25.345802,155.726694,15.0000,0.033821,0.144255
3671,24.633430,155.961271,15.0000,0.031491,0.144373
3672,23.918886,156.189144,15.0000,0.034360,0.144510
3673,23.202374,156.410755,15.0000,0.034052,0.144166
3674,22.483780,156.625514,15.0000,0.034035,0.143940
3675,21.763185,156.833465,15.0000,0.033999,0.143767
3676,21.040656,157.034590,15.0000,0.033970,0.143643
3677,20.316259,157.228881,15.0000,0.033945,0.143562
3678,19.590060,157.416325,15.0000,0.033924,0.143516
3679,18.862125,157.596911,15.0000,0.033905,0.143501
3680,18.132521,157.770626,15.0000,0.033890,0.143513
3681,17.401312,157.937460,15.0000,0.033876,0.143547
3682,16.668564,158.097401,15.0000,0.033865,0.143600
3683,15.934343,158.250436,15.0000,0.033855,0.143670
3684,15.198715,158.396556,15.0000,0.033847,0.143753
3685,14.461745,158.535748,15.0000,0.033840,0.143849
3686,13.723498,158.668003,15.0000,0.033834,0.143955
3687,12.984039,158.793310,15.0000,0.033829,0.144070
3688,12.243436,158.911659,15.0000,0.033825,0.144193
3689,11.501753,159.023041,15.0000,0.031494,0.144306
3690,10.759055,159.127447,15.0000,0.034363,0.144438
3691,10.015473,159.225349,15.0000,0.034055,0.144091
3692,9.270989,159.316146,15.0000,0.034037,0.143861
3693,8.525680,159.399895,15.0000,0.034001,0.143685
3694,7.779611,159.476590,15.0000,0.033971,0.143559
3695,7.032852,159.546232,15.0000,0.033946,0.143476
3696,6.285468,159.608823,15.0000,0.033925,0.143429
3697,5.537527,159.664360,15.0000,0.033906,0.143412
3698,4.789096,159.712844,15.0000,0.033890,0.143422
3699,4.040241,159.754275,15.0000,0.033877,0.143455
3700,3.291029,159.788651,15.0000,0.033866,0.143507
3701,2.541527,159.815973,15.0000,0.033856,0.143576
3702,1.791801,159.836240,15.0000,0.033847,0.143659
3703,1.041917,159.849453,15.0000,0.033840,0.143754
3704,0.291943,159.855613,15.0000,0.033834,0.143860
3705,-0.458057,159.854720,15.0000,0.033829,0.143975
3706,-1.208015,159.846775,15.0000,0.033825,0.144097
3707,-1.957865,159.831781,15.0000,0.033821,0.144225
3708,-2.707541,159.809740,15.0000,0.031491,0.144343
3709,-3.456977,159.780654,15.0000,0.034360,0.144480
3710,-4.206129,159.745011,15.0000,0.034052,0.144137
3711,-4.954907,159.702217,15.0000,0.034035,0.143910
3712,-5.703247,159.652340,15.0000,0.033999,0.143737
3713,-6.451081,159.595387,15.0000,0.033970,0.143614
3714,-7.198344,159.531371,15.0000,0.033945,0.143532
3715,-7.944970,159.460304,15.0000,0.033923,0.143487
3716,-8.690892,159.382198,15.0000,0.033905,0.143472
3717,-9.436044,159.297064,15.0000,0.033890,0.143483
3718,-10.180361,159.204913,15.0000,0.033876,0.143517
3719,-10.923778,159.105757,15.0000,0.033865,0.143570
3720,-11.666228,158.999607,15.0000,0.033855,0.143640
3721,-12.407646,158.886475,15.0000,0.033847,0.143724
3722,-13.147968,158.766373,15.0000,0.033840,0.143819
3723,-13.887126,158.639313,15.0000,0.033834,0.143926
3724,-14.625058,158.505308,15.0000,0.033829,0.144041
3725,-15.361697,158.364371,15.0000,0.033824,0.144163
3726,-16.096978,158.216515,15.0000,0.031494,0.144276
3727,-16.830837,158.061756,15.0000,0.034363,0.144409
3728,-17.563314,157.900580,15.0000,0.034055,0.144062
3729,-18.294218,157.732416,15.0000,0.034037,0.143832
3730,-19.023499,157.557344,15.0000,0.034001,0.143656
3731,-19.751090,157.375382,15.0000,0.033971,0.143530
3732,-20.476931,157.186554,15.0000,0.033946,0.143447
3733,-21.200956,156.990882,15.0000,0.033924,0.143399
3734,-21.923103,156.788389,15.0000,0.033906,0.143383
3735,-22.643309,156.579098,15.0000,0.033890,0.143393
3736,-23.361512,156.363030,15.0000,0.033877,0.143426
3737,-24.077647,156.140208,15.0000,0.033866,0.143478
3738,-24.791654,155.910654,15.0000,0.033856,0.143547
3739,-25.503468,155.674392,15.0000,0.033847,0.143630
3740,-26.213029,155.431443,15.0000,0.033840,0.143725
3741,-26.920273,155.181831,15.0000,0.033834,0.143831
3742,-27.625138,154.925580,15.0000,0.033829,0.143945
3743,-28.327563,154.662712,15.0000,0.033825,0.144067
3744,-29.027486,154.393254,15.0000,0.033821,0.144196
3745,-29.724845,154.117229,15.0000,0.031491,0.144314
3746,-30.419580,153.834661,15.0000,0.034360,0.144451
3747,-31.111815,153.546026,15.0000,0.034052,0.144108
3748,-31.801263,153.250794,15.0000,0.034035,0.143881
3749,-32.487886,152.949052,15.0000,0.033999,0.143708
3750,-33.171624,152.640829,15.0000,0.033970,0.143585
3751,-33.852421,152.326160,15.0000,0.033945,0.143503
3752,-34.530216,152.005078,15.0000,0.033923,0.143458
3753,-35.204953,151.677618,15.0000,0.033905,0.143443
3754,-35.876573,151.343812,15.0000,0.033890,0.143454
3755,-36.545018,151.003692,15.0000,0.033876,0.143488
3756,-37.210230,150.657293,15.0000,0.033865,0.143541
3757,-37.872153,150.304647,15.0000,0.033855,0.143611
3758,-38.530727,149.945788,15.0000,0.033847,0.143695
3759,-39.185896,149.580749,15.0000,0.033840,0.143790
3760,-39.837603,149.209564,15.0000,0.033834,0.143897
3761,-40.485790,148.832267,15.0000,0.033829,0.144012
3762,-41.130402,148.448893,15.0000,0.033824,0.144134
3763,-41.771381,148.059476,15.0000,0.033821,0.144263
3764,-42.408672,147.664052,15.0000,0.031491,0.144380
3765,-43.042218,147.262655,15.0000,0.034360,0.144518
3766,-43.672228,146.855731,15.0000,0.034052,0.144175
3767,-44.298324,146.442809,15.0000,0.034035,0.143949
3768,-44.920484,146.023982,15.0000,0.033999,0.143776
3769,-45.538656,145.599289,15.0000,0.033970,0.143652
3770,-46.152787,145.168775,15.0000,0.033945,0.143571
3771,-46.762828,144.732483,15.0000,0.033923,0.143525
3772,-47.368725,144.290456,15.0000,0.033905,0.143510
3773,-47.970429,143.842737,15.0000,0.033890,0.143522
3774,-48.567889,143.389369,15.0000,0.033876,0.143556
3775,-49.161052,142.930394,15.0000,0.033865,0.143609
3776,-49.749868,142.465857,15.0000,0.033855,0.143679
3777,-50.334287,141.995798,15.0000,0.033847,0.143763
3778,-50.914257,141.520263,15.0000,0.033840,0.143858
3779,-51.489730,141.039293,15.0000,0.033834,0.143965
3780,-52.060654,140.552934,15.0000,0.033829,0.144080
3781,-52.626980,140.061228,15.0000,0.033825,0.144202
3782,-53.188659,139.564220,15.0000,0.031494,0.144315
3783,-53.745642,139.061955,15.0000,0.034363,0.144448
3784,-54.298208,138.554835,15.0000,0.034055,0.144100
3785,-54.845906,138.042462,15.0000,0.034037,0.143871
3786,-55.388732,137.524928,15.0000,0.034001,0.143695
3787,-55.926638,137.002284,15.0000,0.033971,0.143569
3788,-56.459581,136.474581,15.0000,0.033946,0.143485
3789,-56.987520,135.941870,15.0000,0.033925,0.143438
3790,-57.510410,135.404203,15.0000,0.033906,0.143422
3791,-58.028209,134.861630,15.0000,0.033890,0.143432
3792,-58.540872,134.314203,15.0000,0.033877,0.143465
3793,-59.048357,133.761973,15.0000,0.033866,0.143517
3794,-59.550621,133.204989,15.0000,0.033856,0.143586
3795,-60.047622,132.643304,15.0000,0.033847,0.143669
3796,-60.539316,132.076967,15.0000,0.033840,0.143764
3797,-61.025662,131.506031,15.0000,0.033834,0.143869
3798,-61.506617,130.930547,15.0000,0.033829,0.143984
3799,-61.982141,130.350567,15.0000,0.033825,0.144106
3800,-62.452191,129.766142,15.0000,0.033821,0.144235
3801,-62.916728,129.177325,15.0000,0.031491,0.144352
3802,-63.375710,128.584168,15.0000,0.034360,0.144490
3803,-63.829484,127.987017,15.0000,0.034052,0.144146
3804,-64.277536,127.385561,15.0000,0.034035,0.143920
3805,-64.719877,126.779892,15.0000,0.033999,0.143747
3806,-65.156469,126.170067,15.0000,0.033970,0.143623
3807,-65.587281,125.556144,15.0000,0.033945,0.143542
3808,-66.012278,124.938182,15.0000,0.033923,0.143496
3809,-66.431428,124.316238,15.0000,0.033905,0.143481
3810,-66.844696,123.690371,15.0000,0.033890,0.143493
3811,-67.252048,123.060638,15.0000,0.033876,0.143526
3812,-67.653453,122.427097,15.0000,0.033865,0.143580
3813,-68.048876,121.789805,15.0000,0.033855,0.143649
3814,-68.438284,121.148820,15.0000,0.033847,0.143733
3815,-68.821645,120.504201,15.0000,0.033840,0.143829
3816,-69.198925,119.856004,15.0000,0.033834,0.143935
3817,-69.570094,119.204288,15.0000,0.033829,0.144050
3818,-69.935119,118.549111,15.0000,0.033824,0.144172
3819,-70.293969,117.890532,15.0000,0.031494,0.144285
3820,-70.646613,117.228609,15.0000,0.034363,0.144418
3821,-70.993452,116.563625,15.0000,0.034055,0.144071
3822,-71.333924,115.895359,15.0000,0.034037,0.143841
3823,-71.668057,115.223902,15.0000,0.034001,0.143665
3824,-71.995824,114.549314,15.0000,0.033971,0.143539
3825,-72.317204,113.871660,15.0000,0.033946,0.143456
3826,-72.632171,113.191002,15.0000,0.033925,0.143408
3827,-72.940705,112.507403,15.0000,0.033906,0.143392
3828,-73.242780,111.820926,15.0000,0.033890,0.143402
3829,-73.538374,111.131634,15.0000,0.033877,0.143435
3830,-73.827463,110.439588,15.0000,0.033866,0.143487
3831,-74.110025,109.744852,15.0000,0.033856,0.143556
3832,-74.386037,109.047487,15.0000,0.033847,0.143639
3833,-74.655476,108.347556,15.0000,0.033840,0.143734
3834,-74.918319,107.645123,15.0000,0.033834,0.143840
3835,-75.174546,106.940248,15.0000,0.033829,0.143954
3836,-75.424134,106.232996,15.0000,0.033825,0.144077
3837,-75.667062,105.523429,15.0000,0.033821,0.144205
3838,-75.903311,104.811609,15.0000,0.031491,0.144323
3839,-76.132859,104.097601,15.0000,0.034360,0.144460
3840,-76.356151,103.381612,15.0000,0.034052,0.144117
3841,-76.572596,102.663523,15.0000,0.034035,0.143891
3842,-76.782236,101.943418,15.0000,0.033999,0.143717
3843,-76.985057,101.221363,15.0000,0.033970,0.143594
3844,-77.181046,100.497424,15.0000,0.033945,0.143512
3845,-77.370194,99.771667,15.0000,0.033923,0.143467
3846,-77.552487,99.044158,15.0000,0.033905,0.143452
3847,-77.727914,98.314963,15.0000,0.033890,0.143463
3848,-77.896463,97.584147,15.0000,0.033876,0.143497
3849,-78.058122,96.851777,15.0000,0.033865,0.143550
3850,-78.212880,96.117917,15.0000,0.033855,0.143620
3851,-78.360726,95.382634,15.0000,0.033847,0.143704
3852,-78.501647,94.645992,15.0000,0.033840,0.143800
3853,-78.635634,93.908057,15.0000,0.033834,0.143906
3854,-78.762675,93.168895,15.0000,0.033829,0.144021
3855,-78.882762,92.428572,15.0000,0.033824,0.144143
3856,-78.995884,91.687152,15.0000,0.033821,0.144272
3857,-79.102032,90.944701,15.0000,0.031491,0.144389
3858,-79.201198,90.201286,15.0000,0.034360,0.144527
3859,-79.293855,89.457032,15.0000,0.034052,0.144184
3860,-79.379401,88.711927,15.0000,0.034035,0.143958
3861,-79.457893,87.966045,15.0000,0.033999,0.143785
3862,-79.529328,87.219455,15.0000,0.033970,0.143661
3863,-79.593705,86.472223,15.0000,0.033945,0.143580
3864,-79.651026,85.724417,15.0000,0.033923,0.143534
3865,-79.701291,84.976103,15.0000,0.033905,0.143520
3866,-79.744500,84.227349,15.0000,0.033890,0.143531
3867,-79.780652,83.478220,15.0000,0.033876,0.143565
3868,-79.809748,82.728785,15.0000,0.033865,0.143618
3869,-79.831787,81.979109,15.0000,0.033855,0.143688
3870,-79.846771,81.229259,15.0000,0.033847,0.143772
3871,-79.854700,80.479301,15.0000,0.033840,0.143867
3872,-79.855575,79.729301,15.0000,0.033834,0.143974
3873,-79.849397,78.979326,15.0000,0.033829,0.144089
3874,-79.836169,78.229443,15.0000,0.033825,0.144211
3875,-79.815892,77.479717,15.0000,0.031494,0.144324
3876,-79.788569,76.730215,15.0000,0.034363,0.144457
3877,-79.754687,75.980981,15.0000,0.034055,0.144109
3878,-79.713654,75.232104,15.0000,0.034037,0.143880
3879,-79.665535,74.483649,15.0000,0.034001,0.143704
3880,-79.610339,73.735683,15.0000,0.033971,0.143578
3881,-79.548079,72.988272,15.0000,0.033946,0.143494
